# Rime user dictionary
#@/db_name	luna_pinyin
#@/db_type	userdb
#@/rime_version	1.8.5
#@/tick	7177
#@/user_id	c5dd1731-b25f-4cc2-84c6-bf1978ff09b8
a 	啊	c=3 d=0.0209629 t=7177
xie zi 	鞋子	c=1 d=0.0575558 t=7177
xin 	心	c=7 d=0.000676248 t=7177
xin 	新	c=5 d=0.000672183 t=7177
xin de 	心得	c=2 d=1.08219e-09 t=7177
xin jia po 	新加坡	c=1 d=3.47471e-06 t=7177
xin li 	心裏	c=1 d=1.12012e-11 t=7177
xin qi 	新奇	c=1 d=2.13973e-08 t=7177
xin tong 	心痛	c=3 d=3.24921e-11 t=7177
xin wen 	新聞	c=8 d=0.0294518 t=7177
xin xi 	信息	c=4 d=0.301194 t=7177
xin yong 	信用	c=1 d=2.87393e-08 t=7177
xing 	型	c=2 d=3.96315e-15 t=7177
xing 	性	c=2 d=0.436049 t=7177
xing 	星	c=1 d=1.88831e-08 t=7177
xing 	行	c=14 d=0.0549687 t=7177
xing fu 	幸福	c=2 d=0.741011 t=7177
xing hao 	星號	c=1 d=1.87889e-08 t=7177
xing ji 	星際	c=2 d=0.0122773 t=7177
xing rong ci 	形容詞	c=8 d=3.02297e-12 t=7177
xing wei 	行爲	c=1 d=1.24371e-07 t=7177
xing zhen 	刑偵	c=4 d=0.0102588 t=7177
xing zhuang 	形狀	c=1 d=0.429557 t=7177
xiong di 	兄弟	c=0 d=0.0020141 t=7177
xiong di lian 	兄弟連	c=1 d=1.01809e-05 t=7177
xiu fu 	修復	c=4 d=0.00511796 t=7177
xiu hao 	修好	c=1 d=3.46032e-16 t=7177
xiu qiao 	修橋	c=2 d=0.0119697 t=7177
xu duo 	許多	c=1 d=3.77578e-13 t=7177
xu li ya 	敘利亞	c=4 d=2.92999 t=7177
xu ni ji 	虛擬機	c=1 d=0.017953 t=7177
xu qiu 	需求	c=2 d=7.5894e-10 t=7177
xu shu 	序數	c=1 d=4.7293e-15 t=7177
xu wu piao miao 	虛無縹緲	c=1 d=7.5227e-05 t=7177
xu yao 	需要	c=15 d=0.00098169 t=7177
xuan zang 	玄奘	c=2 d=1.24305e-12 t=7177
xuan ze 	選擇	c=2 d=0.000251014 t=7177
xue 	學	c=4 d=0.0240447 t=7177
xue fa 	學閥	c=1 d=3.08336e-12 t=7177
xue feng 	雪峯	c=1 d=0.00852289 t=7177
xue fo 	學佛	c=2 d=1.07408e-09 t=7177
xue guo 	學過	c=1 d=6.69045e-08 t=7177
xue hao 	學好	c=1 d=9.19451e-13 t=7177
xue jia 	學家	c=1 d=1.16603e-13 t=7177
xue xi 	學習	c=14 d=0.0168487 t=7177
xun 	勳	c=2 d=0.501157 t=7177
xun lian 	訓練	c=5 d=4.08316e-08 t=7177
xun zi 	荀子	c=6 d=0.642144 t=7177
ya 	亞	c=2 d=0.97531 t=7177
ya li guo 	壓力鍋	c=1 d=0.000345679 t=7177
ya ma xun 	亞馬遜	c=3 d=6.0952e-08 t=7177
yan 	閻	c=1 d=0.831104 t=7177
yan se 	顏色	c=4 d=5.35859e-08 t=7177
yan zhong 	嚴重	c=1 d=0.000111666 t=7177
yang 	陽	c=4 d=2.14559 t=7177
yang 	養	c=2 d=6.90489e-08 t=7177
yang shi 	央視	c=1 d=5.93591e-12 t=7177
yang shi 	樣式	c=1 d=4.55329e-10 t=7177
yao 	要	c=12 d=0.168318 t=7177
ye 	也	c=12 d=0.00276392 t=7177
ye 	葉	c=11 d=1.12298e-05 t=7177
ye 	頁	c=2 d=0.531528 t=7177
ye cao 	野草	c=1 d=0.634448 t=7177
ye shi 	也是	c=4 d=2.13396e-08 t=7177
ye wai 	野外	c=1 d=0.0115047 t=7177
ye wu 	業務	c=1 d=0.0114473 t=7177
yi 	一	c=6 d=0.0103089 t=7177
yi 	亦	c=8 d=0.0476873 t=7177
yi 	已	c=1 d=3.85074e-09 t=7177
yi 	易	c=1 d=1.39504e-05 t=7177
yi 	翼	c=3 d=0.00717029 t=7177
yi bu 	一部	c=1 d=1.8692e-06 t=7177
yi bu dao wei 	一步到位	c=1 d=1.87857e-06 t=7177
yi bu fen 	一部分	c=1 d=1.11993e-09 t=7177
yi ci 	一次	c=1 d=6.28884e-15 t=7177
yi dian 	一點	c=1 d=0.00174675 t=7177
yi ding 	一定	c=7 d=1.19939e-06 t=7177
yi dong 	移動	c=3 d=1.95128e-06 t=7177
yi ge 	一個	c=43 d=0.813883 t=7177
yi gong 	一共	c=3 d=6.7428e-07 t=7177
yi han 	遺憾	c=2 d=6.16063e-07 t=7177
yi hou 	以後	c=1 d=2.65433e-14 t=7177
yi huo 	疑惑	c=1 d=3.63464e-06 t=7177
yi ji 	以及	c=1 d=1.42028e-10 t=7177
yi jia 	一家	c=2 d=0.79215 t=7177
yi jing 	已經	c=2 d=0.000153068 t=7177
yi ju 	一句	c=3 d=2.90589e-07 t=7177
yi liao 	醫療	c=1 d=0.814647 t=7177
yi nian 	一年	c=1 d=8.43952e-05 t=7177
yi pian 	一篇	c=1 d=2.07649e-08 t=7177
yi qi 	一起	c=2 d=3.75458e-05 t=7177
yi qian 	以前	c=2 d=9.66124e-05 t=7177
yi qie 	一切	c=1 d=3.12241e-13 t=7177
yi quan 	一圈	c=0 d=0.025924 t=7177
yi sheng 	醫生	c=2 d=4.71854e-10 t=7177
yi shi 	意識	c=2 d=9.54602e-14 t=7177
yi si 	意思	c=3 d=2.30824e-08 t=7177
yi tiao 	一條	c=3 d=0.000538259 t=7177
yi tu 	意圖	c=3 d=4.18035e-13 t=7177
yi wai 	意外	c=1 d=1.42739e-10 t=7177
yi wei zhe 	意味着	c=1 d=8.35981e-11 t=7177
yi wu 	衣物	c=1 d=1.27497e-05 t=7177
yi xia 	以下	c=1 d=3.74661e-10 t=7177
yi xiang 	一項	c=1 d=1.04927e-07 t=7177
yi xie 	一些	c=10 d=7.83474e-05 t=7177
yi yang 	一樣	c=9 d=0.118258 t=7177
yi yi 	意義	c=3 d=0.000533398 t=7177
yi yong 	醫用	c=1 d=3.79277e-07 t=7177
yi yuan 	醫院	c=1 d=0.895834 t=7177
yi zhang 	一張	c=1 d=1.88471e-15 t=7177
yi zheng tao 	一整套	c=1 d=1.22836e-08 t=7177
yi zhi 	一直	c=1 d=4.15207e-13 t=7177
yi zhong 	一中	c=1 d=4.48703e-14 t=7177
yi zhong 	一種	c=6 d=1.3402e-06 t=7177
yin cang 	隱藏	c=1 d=1.69599e-09 t=7177
yin du 	印度	c=3 d=2.50149e-09 t=7177
yin guo 	因果	c=1 d=9.88503e-12 t=7177
yin hang 	銀行	c=3 d=0.012397 t=7177
yin jie 	音節	c=1 d=1.70067e-12 t=7177
yin ou 	印歐	c=1 d=0.000294568 t=7177
yin ti 	引體	c=1 d=2.16609e-05 t=7177
yin wei 	因爲	c=3 d=7.91378e-05 t=7177
yin yuan 	姻緣	c=0 d=9.54503e-13 t=7177
yin yuan ju hui 	姻緣聚會	c=1 d=9.59288e-12 t=7177
ying 	硬	c=1 d=4.3522e-08 t=7177
ying gai 	應該	c=1 d=2.54851e-06 t=7177
ying pan 	硬盤	c=2 d=0.0104521 t=7177
ying she 	映射	c=1 d=8.06816e-05 t=7177
ying wen 	英文	c=26 d=0.00282785 t=7177
ying yu 	英語	c=14 d=1.89257e-05 t=7177
yong 	用	c=38 d=1.46251 t=7177
yong fa 	用法	c=1 d=7.96861e-06 t=7177
yong hu 	用戶	c=6 d=5.54991e-06 t=7177
yong lai 	用來	c=1 d=8.21129e-06 t=7177
yong xin 	用心	c=1 d=1.47799e-08 t=7177
yong you 	擁有	c=1 d=3.19265e-10 t=7177
you 	又	c=6 d=0.552649 t=7177
you 	有	c=117 d=0.212656 t=7177
you 	由	c=2 d=4.8349e-10 t=7177
you dao 	又到	c=1 d=0.00168667 t=7177
you dao 	誘導	c=2 d=0.00167826 t=7177
you dao fan yi 	誘導翻譯	c=1 d=6.42921e-10 t=7177
you dian 	有點	c=2 d=2.04955e-11 t=7177
you ge 	有個	c=2 d=0.995072 t=7177
you hua 	優化	c=1 d=1.37807e-08 t=7177
you ji 	遊記	c=1 d=2.10788e-08 t=7177
you ren 	有人	c=1 d=0.00021605 t=7177
you shi 	有時	c=1 d=0.0010701 t=7177
you xi 	遊戲	c=7 d=0.168601 t=7177
you xiang 	郵箱	c=7 d=0.523996 t=7177
you yi 	有一	c=1 d=0.000273284 t=7177
you yi yi 	有意義	c=1 d=0.000284437 t=7177
you yong 	游泳	c=2 d=0.0229526 t=7177
you yu 	由於	c=1 d=5.96465e-10 t=7177
you zhou 	幽州	c=1 d=3.97761e-08 t=7177
yu 	於	c=1 d=6.72856e-16 t=7177
yu 	與	c=9 d=0.00146928 t=7177
yu 	雨	c=1 d=0.00253771 t=7177
yu chun 	愚蠢	c=3 d=1.15324e-10 t=7177
yu fa 	語法	c=12 d=0.00578747 t=7177
yu fa shu 	語法書	c=1 d=5.83443e-15 t=7177
yu hua 	羽化	c=1 d=3.03694e-10 t=7177
yu ju 	語句	c=1 d=2.66672e-10 t=7177
yu le 	娛樂	c=1 d=0.603506 t=7177
yu mao 	羽毛	c=1 d=7.17678e-10 t=7177
yu ming 	域名	c=2 d=5.39091e-07 t=7177
yu qi 	語氣	c=4 d=9.1617e-12 t=7177
yu tai 	語態	c=1 d=1.49335e-12 t=7177
yu xi 	語系	c=1 d=0.000296045 t=7177
yu yan 	語言	c=9 d=0.0377841 t=7177
yuan cheng 	遠程	c=4 d=1.37493e-14 t=7177
yuan chuang 	原創	c=1 d=0.111917 t=7177
yuan liao 	原料	c=1 d=3.10737e-15 t=7177
yuan ma 	源碼	c=1 d=0.00501661 t=7177
yuan shi 	原始	c=1 d=5.99455e-10 t=7177
yuan su 	元素	c=1 d=3.04584e-15 t=7177
yuan yi 	願意	c=1 d=0.000225994 t=7177
yuan yin 	原因	c=1 d=1.44897e-10 t=7177
yuan ze 	原則	c=1 d=1.02336e-07 t=7177
yue 	岳	c=1 d=0.000208619 t=7177
yue 	月	c=4 d=1.10495e-11 t=7177
yue 	越	c=2 d=5.68554e-05 t=7177
yue ding su cheng 	約定俗成	c=1 d=1.80491e-06 t=7177
yue du 	閱讀	c=4 d=0.000300519 t=7177
yue lai 	越來	c=1 d=5.65718e-05 t=7177
yue shi 	越是	c=1 d=1.16002e-11 t=7177
yun 	暈	c=2 d=2.92495e-09 t=7177
yun 	雲	c=11 d=0.0150692 t=7177
yun mu 	韻母	c=1 d=2.13384e-05 t=7177
yun pan 	雲盤	c=3 d=0.0994306 t=7177
yun xing 	運行	c=1 d=9.19607e-15 t=7177
za 	咋	c=1 d=4.91895e-07 t=7177
za xi 	雜戲	c=1 d=0.00153381 t=7177
zai 	再	c=6 d=6.19261e-06 t=7177
zai 	在	c=47 d=1.48219 t=7177
zai ci 	再次	c=1 d=0.00145173 t=7177
zai ma 	在馬	c=1 d=0.0958472 t=7177
zai nan 	災難	c=1 d=0.0692522 t=7177
zai wo 	在握	c=1 d=9.85447e-05 t=7177
zai xian 	在線	c=78 d=2.1858 t=7177
zai ye 	再也	c=1 d=6.7904e-06 t=7177
zan 	咱	c=1 d=1.39865e-06 t=7177
zang 	藏	c=1 d=0.0200405 t=7177
zang hua 	髒話	c=1 d=8.98918e-12 t=7177
zao gao 	糟糕	c=1 d=6.92876e-08 t=7177
ze ren 	責任	c=1 d=2.01095e-13 t=7177
zen me 	怎麼	c=9 d=0.00835412 t=7177
zen me ban 	怎麼辦	c=1 d=0.00246639 t=7177
zen me yang 	怎麼樣	c=2 d=2.02529e-08 t=7177
zha 	炸	c=1 d=2.08726e-10 t=7177
zhan 	佔	c=2 d=1.8356e-15 t=7177
zhan 	戰	c=2 d=0.0100017 t=7177
zhan 	棧	c=2 d=2.13707e-08 t=7177
zhan chang 	戰場	c=2 d=3.12029e-05 t=7177
zhan di 	戰地	c=1 d=7.54474e-10 t=7177
zhan gu 	戰鼓	c=1 d=0.384812 t=7177
zhan guo 	戰國	c=6 d=2.29058 t=7177
zhan kuang 	戰況	c=4 d=7.8394e-10 t=7177
zhan wei 	佔位	c=1 d=0.304221 t=7177
zhan yong 	佔用	c=3 d=4.74161e-06 t=7177
zhan zheng 	戰爭	c=4 d=1.2493e-10 t=7177
zhang ai 	障礙	c=1 d=1.17715e-07 t=7177
zhang hao 	帳號	c=1 d=3.36445e-09 t=7177
zhang jie 	章節	c=1 d=6.23919e-10 t=7177
zhang ju 	章句	c=3 d=0.267154 t=7177
zhang ju zheng 	張居正	c=2 d=0.000601588 t=7177
zhang lao 	長老	c=1 d=0.000259956 t=7177
zhao 	找	c=1 d=1.87531e-15 t=7177
zhao 	趙	c=3 d=2.82551 t=7177
zhao dao 	找到	c=2 d=8.69799e-15 t=7177
zhe 	者	c=11 d=0.680955 t=7177
zhe 	這	c=19 d=0.111172 t=7177
zhe ben 	這本	c=4 d=0.00311669 t=7177
zhe bu 	這部	c=2 d=3.11407e-10 t=7177
zhe ge 	這個	c=37 d=0.0250663 t=7177
zhe ju hua 	這句話	c=1 d=1.15702e-10 t=7177
zhe li 	這裏	c=3 d=3.3133e-05 t=7177
zhe me 	這麼	c=10 d=0.000192125 t=7177
zhe ne 	着呢	c=0 d=8.83398e-14 t=7177
zhe ne ma 	着呢嗎	c=1 d=8.87827e-13 t=7177
zhe shi 	這是	c=4 d=0.0010231 t=7177
zhe tiao 	這條	c=4 d=0.00124954 t=7177
zhe xie 	這些	c=7 d=0.00253964 t=7177
zhe xue jia 	哲學家	c=1 d=3.7947e-13 t=7177
zhe yang 	這樣	c=16 d=0.061018 t=7177
zhe yi 	這一	c=1 d=8.36266e-15 t=7177
zhe zhong 	這種	c=11 d=8.04661e-07 t=7177
zhen 	真	c=11 d=0.64742 t=7177
zhen de 	真的	c=1 d=1.06567e-13 t=7177
zhen di 	真諦	c=2 d=1.34666e-11 t=7177
zhen dui 	針對	c=3 d=1.06708e-13 t=7177
zhen jia 	真假	c=1 d=9.47291e-11 t=7177
zhen shi 	真實	c=2 d=3.10476e-05 t=7177
zhen xi 	珍惜	c=2 d=9.32711e-05 t=7177
zhen xin 	真心	c=2 d=2.10752e-06 t=7177
zhen yan 	箴言	c=2 d=1.05816e-09 t=7177
zhen zheng 	真正	c=11 d=0.00111056 t=7177
zheng 	正	c=4 d=0.0212797 t=7177
zheng ce 	政策	c=2 d=0.000113576 t=7177
zheng chang 	正常	c=1 d=2.84727e-16 t=7177
zheng fu 	征服	c=1 d=0.00729913 t=7177
zheng fu 	政府	c=1 d=6.11877e-16 t=7177
zheng ji 	政績	c=3 d=0.000262278 t=7177
zheng qian 	掙錢	c=1 d=2.17806e-11 t=7177
zheng que 	正確	c=1 d=8.03339e-13 t=7177
zheng shi shi shi 	正式實施	c=1 d=2.23396e-15 t=7177
zheng shu 	整數	c=1 d=0.0417941 t=7177
zheng xiang 	正向	c=2 d=1.27304e-08 t=7177
zheng yi 	正義	c=1 d=0.189191 t=7177
zheng zai 	正在	c=2 d=0.312341 t=7177
zheng zhi 	政治	c=1 d=3.0532e-14 t=7177
zheng zhuang 	症狀	c=1 d=5.87785e-14 t=7177
zhi 	之	c=1 d=1.523e-08 t=7177
zhi 	值	c=4 d=4.43507e-14 t=7177
zhi 	只	c=5 d=8.16156e-07 t=7177
zhi 	志	c=2 d=0.0869034 t=7177
zhi 	知	c=1 d=0.00120654 t=7177
zhi 	置	c=1 d=0.0953692 t=7177
zhi bo 	直播	c=1 d=2.31003e-10 t=7177
zhi bo jing 	直播經	c=1 d=3.27403e-12 t=7177
zhi bu zhi dao 	知不知道	c=1 d=2.18935e-13 t=7177
zhi chi 	支持	c=2 d=1.30432e-08 t=7177
zhi chu 	指出	c=0 d=1.57805e-15 t=7177
zhi chu lai 	指出來	c=1 d=1.58596e-14 t=7177
zhi dao 	知道	c=30 d=0.000193034 t=7177
zhi de 	值得	c=1 d=0.00107547 t=7177
zhi ding 	指定	c=1 d=6.91558e-15 t=7177
zhi hou 	之後	c=2 d=1.4199e-06 t=7177
zhi hu 	支護	c=1 d=1.86114e-14 t=7177
zhi hu 	知乎	c=27 d=0.917495 t=7177
zhi hui 	智慧	c=4 d=1.38612e-10 t=7177
zhi jia 	之家	c=5 d=0.0496341 t=7177
zhi jian 	之間	c=2 d=8.98367e-08 t=7177
zhi jie 	直接	c=5 d=0.0217096 t=7177
zhi liang 	質量	c=3 d=0.00116504 t=7177
zhi ling 	指令	c=1 d=2.61347e-08 t=7177
zhi men 	之門	c=1 d=0.0699482 t=7177
zhi neng 	只能	c=1 d=4.3642e-11 t=7177
zhi neng 	智能	c=4 d=8.30667e-10 t=7177
zhi qian 	之前	c=5 d=0.00113097 t=7177
zhi shao 	至少	c=3 d=0.000313309 t=7177
zhi shi 	只是	c=1 d=2.46807e-11 t=7177
zhi shi 	指示	c=1 d=4.77683e-15 t=7177
zhi wai 	之外	c=1 d=1.45623e-10 t=7177
zhi wen 	志文	c=1 d=0.00427488 t=7177
zhi xing 	執行	c=10 d=1.6466e-06 t=7177
zhi yao 	只要	c=1 d=0.120032 t=7177
zhi yi 	之一	c=1 d=7.73442e-08 t=7177
zhi you 	只有	c=2 d=4.24265e-11 t=7177
zhi zuo 	製作	c=2 d=0.00178203 t=7177
zhong 	中	c=17 d=1.48548 t=7177
zhong 	種	c=1 d=2.05192e-15 t=7177
zhong 	衆	c=1 d=6.33672e-16 t=7177
zhong 	鍾	c=3 d=0.000211772 t=7177
zhong cai 	仲裁	c=1 d=6.35204e-15 t=7177
zhong chan 	中產	c=1 d=0.0141931 t=7177
zhong guo 	中國	c=12 d=0.699946 t=7177
zhong liu 	腫瘤	c=3 d=0.0843374 t=7177
zhong wen 	中文	c=23 d=0.0397568 t=7177
zhong yao 	重要	c=4 d=9.42013e-06 t=7177
zhou 	周	c=2 d=1.38871e-05 t=7177
zhou 	州	c=1 d=3.03746e-12 t=7177
zhou 	洲	c=1 d=0.00166156 t=7177
zhou yi 	周易	c=8 d=0.74116 t=7177
zhu 	主	c=2 d=0.0599047 t=7177
zhu 	祝	c=1 d=0.729789 t=7177
zhu 	豬	c=2 d=1.85028e-12 t=7177
zhu ben 	注本	c=1 d=2.78132e-05 t=7177
zhu ce 	註冊	c=2 d=3.16895e-08 t=7177
zhu ding 	註定	c=1 d=3.18549e-13 t=7177
zhu dong 	主動	c=1 d=1.4859e-12 t=7177
zhu hou guo 	諸侯國	c=1 d=2.3348e-05 t=7177
zhu ji 	主機	c=9 d=0.0918544 t=7177
zhu jian 	逐漸	c=1 d=0.423162 t=7177
zhu liu 	主流	c=1 d=0.000837575 t=7177
zhu mu lang ma feng 	珠穆朗瑪峯	c=2 d=4.06898e-11 t=7177
zhu ni men 	祝你們	c=1 d=0.000191619 t=7177
zhu shi 	註釋	c=5 d=7.17441e-06 t=7177
zhu ti 	主題	c=1 d=1.42764e-12 t=7177
zhu xi 	主席	c=2 d=0.000117653 t=7177
zhu yao 	主要	c=2 d=4.82533e-08 t=7177
zhu yi 	注意	c=2 d=1.14161 t=7177
zhu yin 	注音	c=2 d=4.14177e-05 t=7177
zhu yu 	主語	c=1 d=2.64793e-15 t=7177
zhu zuo 	著作	c=2 d=1.33381e-10 t=7177
zhua zhu 	抓住	c=1 d=9.95351e-05 t=7177
zhuan 	傳	c=6 d=0.832045 t=7177
zhuan 	賺	c=1 d=0.15259 t=7177
zhuan 	轉	c=6 d=0.350768 t=7177
zhuan bian 	轉變	c=1 d=4.25428e-05 t=7177
zhuan dong 	轉動	c=1 d=0.302704 t=7177
zhuan huan 	轉換	c=3 d=6.48444e-09 t=7177
zhuan ji 	傳記	c=1 d=0.0862936 t=7177
zhuan mai 	專賣	c=1 d=0.115903 t=7177
zhuan men 	專門	c=1 d=4.46313e-10 t=7177
zhuan yi quan 	傳一圈	c=1 d=0.26054 t=7177
zhuang hao 	裝好	c=2 d=3.00925e-07 t=7177
zhuang ji 	裝機	c=6 d=0.455761 t=7177
zhuang tai 	狀態	c=1 d=1.51592e-12 t=7177
zhui bu 	追捕	c=1 d=0.00606634 t=7177
zhui ji 	追擊	c=1 d=0.543351 t=7177
zhui sui 	追隨	c=2 d=7.29142e-11 t=7177
zhui zhu 	追逐	c=1 d=0.0150707 t=7177
zhun bei 	準備	c=1 d=2.17769e-09 t=7177
zhun que 	準確	c=1 d=8.51102e-16 t=7177
zhun ze 	準則	c=1 d=4.11859e-06 t=7177
zhuo mo 	琢磨	c=1 d=9.4942e-08 t=7177
zhuo zhou 	涿州	c=1 d=0.0131675 t=7177
zi 	子	c=1 d=2.86057e-12 t=7177
zi 	字	c=1 d=7.79464e-11 t=7177
zi cong 	自從	c=1 d=3.83023e-05 t=7177
zi dian 	字典	c=8 d=0.602901 t=7177
zi ding yi 	自定義	c=1 d=4.28813e-10 t=7177
zi dong 	自動	c=8 d=3.08294e-11 t=7177
zi fu 	字符	c=3 d=2.14258e-09 t=7177
zi fu chuan 	字符串	c=1 d=8.27945e-15 t=7177
zi hou 	子厚	c=1 d=0.235746 t=7177
zi ji 	自己	c=15 d=0.000155686 t=7177
zi ju 	子句	c=6 d=8.80877e-12 t=7177
zi liao 	資料	c=2 d=0.00111936 t=7177
zi mu 	字幕	c=3 d=0.0107035 t=7177
zi ran 	自然	c=4 d=0.00100846 t=7177
zi si 	自私	c=2 d=1.58055e-13 t=7177
zi ti 	字體	c=3 d=1.6344e-08 t=7177
zi xing che 	自行車	c=1 d=0.00895987 t=7177
zi xue 	自學	c=4 d=0.000858778 t=7177
zi you 	自由	c=2 d=0.000208205 t=7177
zi zhi tong jian 	資治通鑑	c=1 d=0.273898 t=7177
zi zhu 	自主	c=1 d=3.22583e-14 t=7177
zong he xing 	綜合性	c=1 d=3.14512e-10 t=7177
zong tong 	棕桐	c=1 d=1.45321e-15 t=7177
zou 	走	c=1 d=1.7042e-07 t=7177
zou xiang 	走向	c=1 d=1.95996e-05 t=7177
zu jian 	組件	c=2 d=0.833891 t=7177
zu zhuang 	組裝	c=1 d=0.00900478 t=7177
zui 	最	c=13 d=0.0086367 t=7177
zui hang 	最行	c=1 d=4.98125e-08 t=7177
zui hao 	最好	c=5 d=0.00216575 t=7177
zui hao kan 	最好看	c=1 d=0.00272578 t=7177
zui jin 	最近	c=2 d=9.8645e-08 t=7177
zui qiang 	最強	c=6 d=9.25888e-09 t=7177
zun shou 	遵守	c=1 d=0.431711 t=7177
zuo 	做	c=8 d=0.00137324 t=7177
zuo 	左	c=10 d=1.39331 t=7177
zuo hao 	做好	c=1 d=0.00132678 t=7177
zuo le 	做了	c=1 d=1.89384e-13 t=7177
zuo tian 	昨天	c=1 d=3.34131e-16 t=7177
zuo wei 	作爲	c=9 d=0.0243504 t=7177
zuo wo 	做我	c=1 d=1.77496e-15 t=7177
zuo xia 	左下	c=1 d=0.985112 t=7177
zuo zhan 	作戰	c=1 d=1.65012e-10 t=7177
zuo zhe 	作者	c=3 d=1.06893e-12 t=7177
zuo zhuan 	左傳	c=19 d=2.09725 t=7177
